text,label,sentiment,text_length,text_cleaned
客服态度差，衣服的客服也有问题，体验很差。！,0,负面,22,客服态度差，衣服的客服也有问题，体验很差。！
手机客服很好，很满意！,1,正面,11,手机客服很好，很满意！
太坑了，耳机的价格和描述完全不一样。,0,负面,18,太坑了，耳机的价格和描述完全不一样。
再也不在这家买了，手表的价格太让人失望了。,0,负面,21,再也不在这家买了，手表的价格太让人失望了。
被图片骗了，实际鞋子的客服很差，不值这个价。！,0,负面,23,被图片骗了，实际鞋子的客服很差，不值这个价。！
性价比很高的耳机，包装没让我失望。,1,正面,17,性价比很高的耳机，包装没让我失望。
手机的外观超出预期，值得购买。！建议大家参考。,1,正面,23,手机的外观超出预期，值得购买。！建议大家参考。
物流慢也就算了，衣服的功能还这么差，差评。,0,负面,21,物流慢也就算了，衣服的功能还这么差，差评。
收到充电宝了，质量很差，申请退货中。！建议大家参考。,0,负面,26,收到充电宝了，质量很差，申请退货中。！建议大家参考。
退货了，充电宝的尺寸完全不能用，浪费时间。,0,负面,21,退货了，充电宝的尺寸完全不能用，浪费时间。
对比了好几家才选的这家，书包的颜色确实好。,1,正面,21,对比了好几家才选的这家，书包的颜色确实好。
被图片骗了，实际手机的包装很差，不值这个价。,0,负面,22,被图片骗了，实际手机的包装很差，不值这个价。
鞋子的质量真的是太差了，一次糟糕的购物体验。，不推荐！,0,负面,27,鞋子的质量真的是太差了，一次糟糕的购物体验。，不推荐！
被图片骗了，实际耳机的材质很差，不值这个价。,0,负面,22,被图片骗了，实际耳机的材质很差，不值这个价。
用了没几天书包的客服就出问题了，差评。。,0,负面,20,用了没几天书包的客服就出问题了，差评。。
退货了，充电宝的材质完全不能用，浪费时间。,0,负面,21,退货了，充电宝的材质完全不能用，浪费时间。
收到书包了，质量比想象中好，颜色也好看。，推荐！,1,正面,24,收到书包了，质量比想象中好，颜色也好看。，推荐！
手表材质很差，根本不值这个价。,0,负面,15,手表材质很差，根本不值这个价。
这个耳机的质量不错，推荐给大家。,1,正面,16,这个耳机的质量不错，推荐给大家。
这个价钱买到这么好的水杯，颜色还这么好，太值了。,1,正面,24,这个价钱买到这么好的水杯，颜色还这么好，太值了。
水杯的包装超出预期，值得购买。！,1,正面,16,水杯的包装超出预期，值得购买。！
手表的质量真的是太差了，一次糟糕的购物体验。,0,负面,22,手表的质量真的是太差了，一次糟糕的购物体验。
物流慢也就算了，手表的价格还这么差，差评。,0,负面,21,物流慢也就算了，手表的价格还这么差，差评。
这个鞋子的物流不行，建议大家别买。，推荐！,0,负面,21,这个鞋子的物流不行，建议大家别买。，推荐！
这个电脑的客服真的不行，不如实体店买。,0,负面,19,这个电脑的客服真的不行，不如实体店买。
被图片骗了，实际电脑的材质很差，不值这个价。！,0,负面,23,被图片骗了，实际电脑的材质很差，不值这个价。！
衣服的质量很好，物流也快，五星好评。,1,正面,18,衣服的质量很好，物流也快，五星好评。
这个价钱买到这么好的鞋子，功能还这么好，太值了。,1,正面,24,这个价钱买到这么好的鞋子，功能还这么好，太值了。
再也不在这家买了，衣服的价格太让人失望了。，推荐！,0,负面,25,再也不在这家买了，衣服的价格太让人失望了。，推荐！
鞋子的价格很好，物流也快，五星好评。,1,正面,18,鞋子的价格很好，物流也快，五星好评。
被图片骗了，实际手机的尺寸很差，不值这个价。,0,负面,22,被图片骗了，实际手机的尺寸很差，不值这个价。
被图片骗了，实际书包的价格很差，不值这个价。,0,负面,22,被图片骗了，实际书包的价格很差，不值这个价。
手机的做工很好，做工精细，很喜欢。，不推荐！,1,正面,22,手机的做工很好，做工精细，很喜欢。，不推荐！
第二次回购了，手机的外观一如既往的好。,1,正面,19,第二次回购了，手机的外观一如既往的好。
退货了，衣服的价格完全不能用，浪费时间。,0,负面,20,退货了，衣服的价格完全不能用，浪费时间。
退货了，手表的质量完全不能用，浪费时间。,0,负面,20,退货了，手表的质量完全不能用，浪费时间。
这个电脑的价格超出了我的预期，很惊喜。,1,正面,19,这个电脑的价格超出了我的预期，很惊喜。
这个手机的材质不行，建议大家别买。,0,负面,17,这个手机的材质不行，建议大家别买。
这个手机的质量超出了我的预期，很惊喜。，不推荐！,1,正面,24,这个手机的质量超出了我的预期，很惊喜。，不推荐！
退货了，书包的价格完全不能用，浪费时间。,0,负面,20,退货了，书包的价格完全不能用，浪费时间。
手机的客服真的是太差了，一次糟糕的购物体验。！建议大家参考。,0,负面,30,手机的客服真的是太差了，一次糟糕的购物体验。！建议大家参考。
再也不在这家买了，充电宝的客服太让人失望了。,0,负面,22,再也不在这家买了，充电宝的客服太让人失望了。
收到电脑了，质量比想象中好，颜色也好看。,1,正面,20,收到电脑了，质量比想象中好，颜色也好看。
这个台灯的功能很差，和图片上的完全不一样。,0,负面,21,这个台灯的功能很差，和图片上的完全不一样。
太坑了，耳机的颜色和描述完全不一样。,0,负面,18,太坑了，耳机的颜色和描述完全不一样。
耳机的做工很好，做工精细，很喜欢。，推荐！,1,正面,21,耳机的做工很好，做工精细，很喜欢。，推荐！
被图片骗了，实际书包的质量很差，不值这个价。,0,负面,22,被图片骗了，实际书包的质量很差，不值这个价。
这个衣服的材质不错，推荐给大家。,1,正面,16,这个衣服的材质不错，推荐给大家。
买回来用了几天，鞋子的物流确实好。,1,正面,17,买回来用了几天，鞋子的物流确实好。
收到电脑了，做工很差，申请退货中。，不推荐！,0,负面,22,收到电脑了，做工很差，申请退货中。，不推荐！
买回来用了几天，手机的物流确实好。,1,正面,17,买回来用了几天，手机的物流确实好。
物流慢也就算了，水杯的客服还这么差，差评。,0,负面,21,物流慢也就算了，水杯的客服还这么差，差评。
耳机的材质很好，物流也快，五星好评。,1,正面,18,耳机的材质很好，物流也快，五星好评。
退货了，充电宝的颜色完全不能用，浪费时间。！,0,负面,22,退货了，充电宝的颜色完全不能用，浪费时间。！
这个充电宝的做工真的不行，不如实体店买。,0,负面,20,这个充电宝的做工真的不行，不如实体店买。
给家人买的书包，他们说包装很好。,1,正面,16,给家人买的书包，他们说包装很好。
用了没几天鞋子的物流就出问题了，差评。,0,负面,19,用了没几天鞋子的物流就出问题了，差评。
水杯质量很棒，价格也合理，好评。,1,正面,16,水杯质量很棒，价格也合理，好评。
这个价钱买到这么好的耳机，颜色还这么好，太值了。，推荐！,1,正面,28,这个价钱买到这么好的耳机，颜色还这么好，太值了。，推荐！
收到台灯了，价格很差，申请退货中。,0,负面,17,收到台灯了，价格很差，申请退货中。
这个手机的颜色很差，和图片上的完全不一样。,0,负面,21,这个手机的颜色很差，和图片上的完全不一样。
电脑的质量太差了，非常后悔。。,0,负面,15,电脑的质量太差了，非常后悔。。
对比了好几家才选的这家，手机的物流确实好。,1,正面,21,对比了好几家才选的这家，手机的物流确实好。
水杯的功能太差了，非常后悔。。,0,负面,15,水杯的功能太差了，非常后悔。。
再也不在这家买了，衣服的材质太让人失望了。,0,负面,21,再也不在这家买了，衣服的材质太让人失望了。
用了没几天水杯的客服就出问题了，差评。,0,负面,19,用了没几天水杯的客服就出问题了，差评。
鞋子的质量超出预期，值得购买。,1,正面,15,鞋子的质量超出预期，值得购买。
对比了好几家才选的这家，手表的客服确实好。！建议大家参考。,1,正面,29,对比了好几家才选的这家，手表的客服确实好。！建议大家参考。
